id,username,full_text,created_at,tweet_url
1286,Kayjay1212,even though the US will continue to fund the indiscriminate killing of innocent ppl. dont worry. we learned our lesson from 9/11 and we have already asked israel if they would pretty please try to be less obvious about their intent to wipe out palestinians from palestine,Tue Oct 24 15:06:14 +0000 2023,https://twitter.com/Kayjay1212/status/1716833483719405710
1288,radicalalert,Washington. D.C. | Radical student group. @GWUSJP is planning a “March on Washington to Free Palestine.”  The pro-Hamas student group demands an end to US aid to Israel. which is calls “settler-colonizers.” and “lifting the siege on Gaza.” #StopHamas https://t.co/FOYXFArn80,Tue Oct 24 15:06:13 +0000 2023,https://twitter.com/radicalalert/status/1716833479168549223
1289,Alexand34489248,@newsdecipherer The terrorist killers of Palestine should have thought of this before the Hamas terrorist attack in Israel that resulted in the death of thousands of Israeli civilians. with thousands injured and hundreds kidnapped.! First of all. they should have released the hostages! only…,Tue Oct 24 15:06:12 +0000 2023,https://twitter.com/Alexand34489248/status/1716833476060844093
1290,LovedByDaSun,I can go to Ukraine. Russia. Israel. or Palestine and get shot right now,Tue Oct 24 15:06:12 +0000 2023,https://twitter.com/LovedByDaSun/status/1716833475519529175
1292,jimmysgyros,@IDF @Amina2fine That’s interesting.   Since it was US insistence  on Democratic free elections in Palestine. and Israel funding that delivered Hamas to power in first place ….   Oops 🙊   https://t.co/21RQUtziCW,Tue Oct 24 15:06:10 +0000 2023,https://twitter.com/jimmysgyros/status/1716833468553040096
1294,volkanhozatt,@partiallyveiled @2bu5aled @CNN Israel has done much more than you say. Hamas also killed civilians. but the reason Hamas emerged was the Jewish occupation. Israel. on the other hand. kills babies by saying that it will continue the occupation. So there is a difference. Palestine is no different from Ukraine.,Tue Oct 24 15:06:10 +0000 2023,https://twitter.com/volkanhozatt/status/1716833465315074151
1295,MultiPolarMarkt,How #Hamas rule affected the economy of #Gaza  By 2007. the two parts of Palestine. the West Bank and the Gaza Strip. had similar macroeconomic indicators. But over the next 15 years. per capita GDP in the West Bank grew by 60%. while in Gaza it halved  In terms of unemployment… https://t.co/c8Lqq7j7e4,Tue Oct 24 15:06:08 +0000 2023,https://twitter.com/MultiPolarMarkt/status/1716833460978106738
1298,AV_VillaRoad,@cgallagher036 @UNWatch Well course you cant. Palestine have their own government. The PA in West Bank and Hamas in Gaza. Unlike in Israel. governments where no Jew or Christian can sit. Islamic only = apartheid!,Tue Oct 24 15:06:08 +0000 2023,https://twitter.com/AV_VillaRoad/status/1716833460026044512
1299,Yass59121841,@jacksonhinklle @POTUS GOD and All the people on the world stand with Palestine and gaza,Tue Oct 24 15:06:08 +0000 2023,https://twitter.com/Yass59121841/status/1716833458662646094
1301,Diriikins,Ngl anyone that's an unwitting media puppet for hamas should block/unfollow me.   If your rhetoric takes the shape of anti-zionism instead of free palestine. you're doing it wrong. Be a more geopolitically informed leftie lmao.  This isn't pro-zionism. this is anti-hamas.,Tue Oct 24 15:06:07 +0000 2023,https://twitter.com/Diriikins/status/1716833453927452740
1307,mustikaraman50,There is a massacre in Palestine fake human europe killer israel usa #terroristisrael #tererüstabd #terroreurope,Tue Oct 24 15:06:05 +0000 2023,https://twitter.com/mustikaraman50/status/1716833447237607603
1308,Hager20126772,@elonmusk There was no country called Israel 75 years ago But there was a country called Palestine (where Muslims. Christians. and Jews lived in peace) before “Jewish immigrants fleeing Europe bc of Nazis “came to live with them then they occupied their land. expelled them from their homes,Tue Oct 24 15:06:04 +0000 2023,https://twitter.com/Hager20126772/status/1716833442623844852
1312,SkyhookMike03,Israel-Palestine war LIVE: Gaza hospitals have 'completely collapsed'  People with this type of hate towards Jews. or blacks. or Asians. or any race should be executed . https://t.co/grwljGx436,Tue Oct 24 15:06:01 +0000 2023,https://twitter.com/SkyhookMike03/status/1716833428644254028
1314,Fatima007Khan,What hold does Israel have on America ? #BidenIsTerrorist  #Biden #US #Israel #Bassem_Youssef #Palestine @motazazaiza,Tue Oct 24 15:06:00 +0000 2023,https://twitter.com/Fatima007Khan/status/1716833425678840140
1317,vinni_correa,@Israel Be human. stand with Israel  Israeli forces being human with a Palestine 3 years old child: https://t.co/HfwgMr3Y6g,Tue Oct 24 15:05:59 +0000 2023,https://twitter.com/vinni_correa/status/1716833420997972362
1318,AdiAdil89,⭕HAMAS OFFICIAL STATEMENT:  Palestinian resistance will continue to fight for sovereignty.Independence.  #اعصار_تيج #كتائب_القسام #اعتذار_اسرائيل #Gaza_Genocide #الهلال_مومباي https://t.co/piBCGYeOIB,Tue Oct 24 15:05:58 +0000 2023,https://twitter.com/AdiAdil89/status/1716833419114820042
1323,http_cholo,Wiki ni betul je. Cuma Israel xleh claim itu tanah asal dia. Tanah asal Canaan was Canaan people. Dia plk terpaling pemilik asal LOL.  UN let Israel built a nation on 1948 under Resolution 181 UNGA and stole the Land of Palestine for 75 years!,Tue Oct 24 15:05:57 +0000 2023,https://twitter.com/http_cholo/status/1716833412240302449
1325,davidandthebees,No matter how you feel about Eisen's tweets about Israel/Palestine and whether his firing was justified. this statement from eLife shows rank cowardice.,Tue Oct 24 15:05:57 +0000 2023,https://twitter.com/davidandthebees/status/1716833411774783563
1326,AAbu101,@NickLouisright @realstewpeters We Arabs do not hate Jews.  We hate racist Zionism. which kills all means of peace. including land theft and apartheid.  There is no home in Palestine without a dead person at the hands of the Zionists. and they continue to kill.  How will there be peace?,Tue Oct 24 15:05:56 +0000 2023,https://twitter.com/AAbu101/status/1716833410004783307
1329,nectarofgoddess,New lana stans weren’t on twt when this happened but I was there and one of the people tweeting at her not to perform in Israel. and I’m just going to be honest…during this whole period lana was clearly uneducated of what was going on in Palestine and I still think she is,Tue Oct 24 15:05:55 +0000 2023,https://twitter.com/nectarofgoddess/status/1716833403541295478
1332,UN_News_Centre,“Continued failure at this Council is inexcusable.” said Riyad al-Maliki. Minister of Foreign Affairs of the State of Palestine  “The fate of Palestinian people cannot continue to be dispossession. displacement. denial of rights and death”  Our coverage: https://t.co/Kas7el8G73 https://t.co/yTuj8Qu38L,Tue Oct 24 15:05:53 +0000 2023,https://twitter.com/UN_News_Centre/status/1716833397082149315
1342,From_Eves_Rib,@gabigueron @QueenMab87 @dickensgirl It's all about religion. bc the land was officially the British Mandate of Palestine before 1948. when Israel became a State. That's why there has always been religious fighting abt ownership of Holy Land. Bibi's continuous building settlement in West Bank stokes the flames.,Tue Oct 24 15:05:49 +0000 2023,https://twitter.com/From_Eves_Rib/status/1716833381068235189
1344,seematyagi007,@anuphomray @danielocarmon @BDUTT Wrong. ALL lives matter. Palestine. Israel. Gaza. Manipur. Nuuh. Godhra. Hashimpura.,Tue Oct 24 15:05:49 +0000 2023,https://twitter.com/seematyagi007/status/1716833379117891701
1348,perikeksz,the people stand with Palestine while the governments stand with israel. maybe but maybe it’s time to realize that governments aren’t for the people but just cr!minal organizations legally stealing our money to fund wars &amp  to fill up their pockets,Tue Oct 24 15:05:48 +0000 2023,https://twitter.com/perikeksz/status/1716833374709727359
1352,CB_HYUN461,Those so called journalists.that are meant to show people the truth and are supposed to awake people from lies are here lying to satisfy murderers of killed 300 children and women in just one night and still bombing them !!  #Gaza_Genocide  #Palestine https://t.co/RO9WwhDQef,Tue Oct 24 15:05:46 +0000 2023,https://twitter.com/CB_HYUN461/status/1716833368736952575
1357,FlipKing88,@JamesCleverly You're a pathetic liar. ISRAEL ILLEGALLY OCCUPY PALESTINE. ISRAEL MURDERS PALESTINIAN. ISRAEL TURNED OFF WATER AND ELECTRICITY,Tue Oct 24 15:05:43 +0000 2023,https://twitter.com/FlipKing88/status/1716833354115674309
1365,EyalMIvri,@DrEliDavid @DineshDSouza The true meaning of Palestine is all the land of Israel with no Jews. Hamas is Palestine! From the river to the sea there won't be one jew free. and almost all Palestinians are behind him.,Tue Oct 24 15:05:36 +0000 2023,https://twitter.com/EyalMIvri/status/1716833322696126652
1368,corporatecake,@offbeatorbit I just read The Hundred Years' War on Palestine which has extended discussion of the Israeli government managing public opinion in the US much better than Palestinian advocates decades back and it felt like that must’ve happened in another universe,Tue Oct 24 15:05:34 +0000 2023,https://twitter.com/corporatecake/status/1716833318241743345
1370,QudsNen,#UN Secretary-General Antonio Guterres says the attacks by Hamas did not happen in a vacuum and they cannot justify collective punishment of the Palestinian people. #Palestine https://t.co/DdtxTSXsrM,Tue Oct 24 15:05:34 +0000 2023,https://twitter.com/QudsNen/status/1716833315788144976
1372,russiamussia,@ccatherineharv1 @artmaltman @RealScottRitter @TaravanDijk7 Then why say Muslims? And I’ll tell you one more thing - you’re wrong. Not only Islamists want settlers to leave Palestine. That’s the point of free Palestine. Israel has no right to other people’s land and homes. full stop.,Tue Oct 24 15:05:33 +0000 2023,https://twitter.com/russiamussia/status/1716833313376325921
1378,Cicerorian_,Those of you asking for a two state solution. how does that work when there’s no trust?   Will you go and police Israel and Palestine in a two state solution?   Who gets what? Who does what?   Even normal neighbours have issues talk more of clearly sworn enemies,Tue Oct 24 15:05:29 +0000 2023,https://twitter.com/Cicerorian_/status/1716833295856750746
1379,Luckyzozo777,@AndrewLawton They are not settlers Zionist are cancer to this world thieves killing children and cutting down 100 years old olive tree running the land  agriculture. The antisemitism excuse is getting too old and it doesn’t work on people with brains 🥱 free Palestine 🇵🇸❤️👋,Tue Oct 24 15:05:29 +0000 2023,https://twitter.com/Luckyzozo777/status/1716833294917210393
1381,mustikaraman50,There is a massacre in Palestine fake human europe killer israel usa #terroristisrael #tererüstabd #terroreurope,Tue Oct 24 15:05:29 +0000 2023,https://twitter.com/mustikaraman50/status/1716833294233567706
1387,AwakeningT,We don't need to see the Gaza genocide to determine how evil the illegal state of Israel is. We knew their evil intensions the moment they were shuffled through other nations and arrived in Palestine as refugees.  Israel is a terror state and an illegal one.,Tue Oct 24 15:05:27 +0000 2023,https://twitter.com/AwakeningT/status/1716833285937213650
1389,wasabi1388,@spectatorindex enough of talk. china needs to help the palestine people from the ongoing massacre by israhell teroris!!!,Tue Oct 24 15:05:26 +0000 2023,https://twitter.com/wasabi1388/status/1716833284800577600
1393,Carpe51670929,@CoastKerry @mishtal You're wrong: people who were parroting Free Palestine are stopping in the face of a blatant  massacre and lies. Hamas is guilty but Hamas =Palestine. thry support this militant arm of their radical religion. People swing but towards Israel.,Tue Oct 24 15:05:25 +0000 2023,https://twitter.com/Carpe51670929/status/1716833278962041199
1396,Adamedia3,@macncheetos @BS22Take2 @visegrad24 It's lovely how woke&amp anti-woke groups are suddenly pro Palestine. Looking at your profile. looks like you're anti-woke yet you're vomiting classic Left/woke propaganda against Israel:genocide. oppressed. big bad Israel. their land etc. Where were you 2 years ago for Palestinians?,Tue Oct 24 15:05:24 +0000 2023,https://twitter.com/Adamedia3/status/1716833275887358068
1400,musksucksxxx,@visegrad24 @adamjohnsonCHI you gonna retweet this?  Hamas releasing Old Ladies they captured? The same Hamas the Palestinian People have allowed and supported in power? You have no morals to stand on. you Anti-Semite. Stand up for Israel Jews as much as you stand up for Islamic Palestine.,Tue Oct 24 15:05:23 +0000 2023,https://twitter.com/musksucksxxx/status/1716833270149927401
1401,omdadadaa,The Israeli occupation attacks churches in Jerusalem and assaults Christians with beatings and arrests!!.  There is no Hamas there. huh!  #Gaza #Gaza_Genocide #Gazabombing #Isreal #Hamas #HamasNazis #IsraelAttack #Palestine,Tue Oct 24 15:05:22 +0000 2023,https://twitter.com/omdadadaa/status/1716833265917755836
1402,OHCHR_Palestine,Another horrific day of #Israel bombardment in #Gaza. with initial reports from MOH of over 700 people killed in one day alone. bringing the total to 5.791 killed. including 2.360 children and 1.421 women. OHCHR calls for an immediate humanitarian #ceasefire.,Tue Oct 24 15:05:22 +0000 2023,https://twitter.com/OHCHR_Palestine/status/1716833265544311293
1405,FaisalS7884,@reuven_cazh @SkyNews So u r the 1 from the real terrorist community who wear uniforms and kill children and commit genocide in Palestine even before Hamas retaliated for your Terrorist IDF inhuman actions.,Tue Oct 24 15:05:21 +0000 2023,https://twitter.com/FaisalS7884/status/1716833262012895346
1407,PalestineTrs,🚨 UN Secretary-General Antonio Guterres during a session of the Security Council: It is important to recognize that Hamas attacks did not occur out of thin air.  Guterres added that the attacks on Israel on October 7 do not justify the mass killings witnessed in Gaza.… https://t.co/Ric8u08fBt,Tue Oct 24 15:05:21 +0000 2023,https://twitter.com/PalestineTrs/status/1716833261018861833
1408,thegoat279833,@EllaFlash @SimplySusie3 Israel is a terrorist state.  In 1948. Christians and Muslims were living safely in Palestine. so the Israelis invaded Palestine. killed the Palestinians. and destroyed mosques and churches. and to this day they are still suffering.,Tue Oct 24 15:05:21 +0000 2023,https://twitter.com/thegoat279833/status/1716833260679180771
1410,Mlawysss,#Hamas  #HamasTerrorists  #IsraeliNewNazism  #Palestine  #Gaza_Genocide   But the @CNN still tell us that Hamas is torrer*st 😂👏🏻👏🏻👏🏻,Tue Oct 24 15:05:20 +0000 2023,https://twitter.com/Mlawysss/status/1716833258116362317
1416,majoresetimo,@Cheirut @MarsDavis22 @justinamash ...why don't you ask the British on what happened and they lost control over the population. that eventually led to a civil war? ...and how came Israel to contain aprox 77% of Palestine instead of aprox 54% it was initially given? ...aren't those territories occupied?,Tue Oct 24 15:05:17 +0000 2023,https://twitter.com/majoresetimo/status/1716833245952909733
1423,Steiger_MCFC,There isn't enough urgency from world leaders regarding the genocide taking place in Palestine for me. it's soo heartbreaking. We all seeing videos coming from Palestine. feeling powerless &amp  world leaders. people in power are practically doing nothing.,Tue Oct 24 15:05:16 +0000 2023,https://twitter.com/Steiger_MCFC/status/1716833239296512184
1426,chrisf82,@absubhan @Byoussef The people of the US have the same power over Biden at the moment as the people of Palestine have over Hamas. Hamas who has also murdered innocent women and children. Why are you so focused on the US instead of what your own government caused/started?,Tue Oct 24 15:05:15 +0000 2023,https://twitter.com/chrisf82/status/1716833236704477624
1427,RickyKavin1213,So Joy is arguing that if you aren't pro israel and what they are doing and pro zionism then you are anti semetic - What about the fucking innocent children in Palestine-- Girl go sit tf down  #TheView,Tue Oct 24 15:05:15 +0000 2023,https://twitter.com/RickyKavin1213/status/1716833235773304879
1430,arabnews,@antonioguterres @UN #LIVE: #Israel's Eli Cohen addresses @antonioguterres  directly at #UNSC - In what world do you live? Definitely. this is not our world Says #Hamas viciousness exceeded Daesh. calls them the new Nazis #Palestine #Gaza https://t.co/IflBrUjlhs https://t.co/51GxF8cWsu,Tue Oct 24 15:05:14 +0000 2023,https://twitter.com/arabnews/status/1716833230954074148
1431,CryptoMonkeyOG,@Madmen7337 5times I meant not days.  Israel has given land. peace. treaty’s. money . Palestine doesn’t want peace with Israel: they don’t want two state solution,Tue Oct 24 15:05:13 +0000 2023,https://twitter.com/CryptoMonkeyOG/status/1716833229049913380
1433,JGallera,@Rainmaker1973 We still do the same. kids are still been kill daily in mass today. look at Israel-Palestine conflict. At least then each sacrifice had a propuse and it was well prepared for years avoiding suffering as much as posible. I am not defending the sacrifices. but we are in a worse…,Tue Oct 24 15:05:13 +0000 2023,https://twitter.com/JGallera/status/1716833226797580786
1436,CarmineWilding,@GumSlinger @OfficialComent Because it’s critical that we discuss Israel’s actions in this mess too.  Israel help start Hamas to destabilize Palestine and now Israel is killing innocent civilians over a terrorist group that they are partially responsible for.,Tue Oct 24 15:05:12 +0000 2023,https://twitter.com/CarmineWilding/status/1716833222393569569
1439,kk131066,Those who say that greenlighting #PalestinianGenocide helps destroy #Hamas. shouldn't claim that they #VoteBlue   Are they colourblind? It's BROWN  https://t.co/N9ZfPnHZ9D #Biden #israel #HamasTerrorists #Palestine #Gaza #Gaza_Genocide #GazaGenocides #GazaUnderAttack #Gazabombing,Tue Oct 24 15:05:11 +0000 2023,https://twitter.com/kk131066/status/1716833217863729365
1440,Unimashi0,@sentdefender Let us all stand with the people of Palestine. Let us wish them peace and safety during these times of war ❤️🇵🇸,Tue Oct 24 15:05:10 +0000 2023,https://twitter.com/Unimashi0/status/1716833217658159595
1441,citizenNA,It seems @BBCNews teleprompter has been taken over by Israeli script writers. #bbcnews  #Gaza #Palestine #WestBank #EthnicCleansing #Genocide,Tue Oct 24 15:05:10 +0000 2023,https://twitter.com/citizenNA/status/1716833217247092915
1444,dahliabibo,@lastvibes Not all arab leaders support israel . and btw behind israel alot of countries that are the most viciousness which made some arab leaders coopporate with israel to protect their land from becoming like palestine .,Tue Oct 24 15:05:09 +0000 2023,https://twitter.com/dahliabibo/status/1716833209877757983
1445,reallypolitics1,@IsraeliPM for from to palestine citizen the hamas! as shield like on the hospital! they coward,Tue Oct 24 15:05:09 +0000 2023,https://twitter.com/reallypolitics1/status/1716833209600926124
1447,Grimmjo43961198,@Israel Israel is a lying terrorist state. no one believes this sh*t. You are the new nazis of this world. congratulations. you're hated everywhere. Just look at the people giving support for Palestine. Israel is weak at heart.,Tue Oct 24 15:05:08 +0000 2023,https://twitter.com/Grimmjo43961198/status/1716833207419847121
1449,m__a__r__c__o,@kristianleth Bombing civilians is Terrorist's acts as hamas killing civilian. Military occupation of  palestine will lead more acts of terror from palestinian. #gaza is fighting a war against #IsraeliNewNazism.  the oppressor. Failing to understand years of history make you a poor journalist.,Tue Oct 24 15:05:08 +0000 2023,https://twitter.com/m__a__r__c__o/status/1716833205956104463
1450,FuzzyKattz,@DollarAndSense_ Palestine =/= Hamas you tard,Tue Oct 24 15:05:06 +0000 2023,https://twitter.com/FuzzyKattz/status/1716833198167245137
1456,mertt_onur,@Lemongrass_1111 @Hamxapak @IDF Hamas and Palestine are not the same thing! And what does it mean to stand with Israel? https://t.co/SF505WEr2m,Tue Oct 24 15:05:04 +0000 2023,https://twitter.com/mertt_onur/status/1716833192261353720
1458,Whiskyfett2,@PeterJones863 @TonyWil37771834 @MartinDaubney Dan. the last election was in 2006. the average age in Palestine is around 19 or 20.  That means the majority of the people have never voted or were not able to vote.  You want a poll of 2.2m people?,Tue Oct 24 15:05:04 +0000 2023,https://twitter.com/Whiskyfett2/status/1716833191544426651
1472,TonyWil37771834,@Whiskyfett2 @MartinDaubney Hamas is the legal government of Palestine. duly elected and running the country. if the Palestinians don't like or condone Hamas then they must change from within. the same as the Irish people did by condemning the IRA.,Tue Oct 24 15:05:01 +0000 2023,https://twitter.com/TonyWil37771834/status/1716833178516889655
1476,DreKonrad,@thenation @IlhanMN The ceasefire must come from Hamas. whom the citizens of Palestine voted into power and which a Palestinian majority support. Hamas has not only the blood of innocent Israelis on their hands. but also the blood of their own innocents on their hands.,Tue Oct 24 15:05:00 +0000 2023,https://twitter.com/DreKonrad/status/1716833174377124227
1477,tanwenmediaen,In light of the recent attacks on #Gaza. we reflect on the words of Mahmoud Darwish that sum up the life of Palestinians in Gaza.  #Palestine https://t.co/NT0JD8e0oS,Tue Oct 24 15:05:00 +0000 2023,https://twitter.com/tanwenmediaen/status/1716833173139509255
1478,officiallysane,Cant believe I am saying this but Piers Morgan looks like he's at least trying to do actual Journalism over the Palestine and Israel issue,Tue Oct 24 15:04:59 +0000 2023,https://twitter.com/officiallysane/status/1716833168387617181
1481,stayweirdRA,I am crying everynight to the poor soul of Palestinians. Israel kept bombing Gaza night and day. My biological father is Arab and I will stand with Palestine.   From the river to the sea. Palestine will be free 🇵🇸,Tue Oct 24 15:04:58 +0000 2023,https://twitter.com/stayweirdRA/status/1716833166579962168
1485,positive_Sahith,@SalmaHa14100967 @TheMuslim786 Wah if it happens to one guy or child in palestine after what? 5000 not on not 2 freaking 5 thousand rockets or missiles thrown at israel. fake my ass. you guys dont have internet over palestinian region maybe not the entire world. hundreds of women were kidnapped why dont you -,Tue Oct 24 15:04:57 +0000 2023,https://twitter.com/positive_Sahith/status/1716833160200393004
1486,Denverado1,Free Palestine. Don’t participate in the killing of innocent civilians of Palestine. Say No to your government and let them stop supporting this barbaric Israeli aggression. #Gazabombing #Gaza #FreedomForPalestine #america #usa #London #Genocide_of_Palestinians #uk,Tue Oct 24 15:04:56 +0000 2023,https://twitter.com/Denverado1/status/1716833157415407625
1487,klay_anderson,@kolonjar @Israel I can respect your opinion on this. But let’s be real. Hamas is Palestine. It was a Declaration of war on  10/7. “Not crimes” but I weep for the Palestinian people as much as I did the Germans when we bombed the shit out of Germany. Sad but necessary to stop evil.,Tue Oct 24 15:04:55 +0000 2023,https://twitter.com/klay_anderson/status/1716833153979957366
1489,docrussjackson,While British 'pro-free speech' fanatics continue to call for the criminalisation of anyone waving a Palestine flag. &amp  demonise as 'pro-Hamas extremists' anyone showing any public concern for innocent Palestinians. here's some young men in New York. 🇵🇸 🇮🇱  https://t.co/m76yeSqlAD,Tue Oct 24 15:04:54 +0000 2023,https://twitter.com/docrussjackson/status/1716833150570221603
1492,shaikh_faltan,#Palestine #Israel #Hamas @IDF #HostageRelease #hostage #Gaza,Tue Oct 24 15:04:54 +0000 2023,https://twitter.com/shaikh_faltan/status/1716833147101307158
1496,MohamedAboal3zm,@NoahR0b @1b2_r @Israel It can't be clearer. Also. Mouses was in Egypt first then gone to Palestine. Try to come and take Egypt. https://t.co/ckeKhOEccR,Tue Oct 24 15:04:53 +0000 2023,https://twitter.com/MohamedAboal3zm/status/1716833142865346712
1497,PrincessYas74,@SkyNews Guterres under pressure. Nothing can justify it in most cases bar occupation. Palestine has a right to reclaim its land by any means. If they don’t want to be killed then don’t steal and occupy!,Tue Oct 24 15:04:52 +0000 2023,https://twitter.com/PrincessYas74/status/1716833140797587811
1498,Exogynous,@SuhaibMahmoud94 @celinjo1 @Willydawildcat @Rana_kamran43 @MarioNawfal Occupation?  As far as I'm aware Israel does not occupy Gaza and Gaza was ceded to the Palestinians by the UN.  If you are talking about the land granted to the Israeli's by the UN after the decolonisation of the Palestine region. then you are talking something entirely…,Tue Oct 24 15:04:52 +0000 2023,https://twitter.com/Exogynous/status/1716833138897564130
1502,DizzyKing76,Good way to see that not all Muslims are a problem but we have let in too many problematic people. #Izrael #Palestine #Hamas,Tue Oct 24 15:04:48 +0000 2023,https://twitter.com/DizzyKing76/status/1716833123701534825
1504,Saturn_made,@Phyrdaus_Martey @Muslim_hommie This isn’t even up for a debate. Hamas did the Palestine more harm than good and they don’t not represent the large interests of the innocent babies and other innocent individuals in Gaza,Tue Oct 24 15:04:47 +0000 2023,https://twitter.com/Saturn_made/status/1716833119238836296
1517,Amadridfan7,@Aboniface001 @damnthatsfujii @RimMahfouz96 @turtleboxer1 @typaguy278 @dila_inc @JoshuaDone @engineer193 @CensoredMen Israel wanted a 2 state resolution??? Is that why when the UN proposed something of the sorts they went into Palestine and literally massacred women and children and took most of the land for themselves? God I hate people who only talk with their ass. Please learn history.,Tue Oct 24 15:04:44 +0000 2023,https://twitter.com/Amadridfan7/status/1716833105422561401
1524,Isobel_waby,@StevieB09074258 @dallo100 odd that... given the hackers can open them and ass christians are being attacked in Israel. if the Jewish start attacking christians in the UK will they be supporting them as well... and has the UK got weapons inspectors in Palestine?   I remember the weapons inspector from the…,Tue Oct 24 15:04:43 +0000 2023,https://twitter.com/Isobel_waby/status/1716833100448383367
1526,koloz,@Sprinter99800 When they finally launch ground offensive. you'll shout your lungs out that it's genocide. Stop being foolish. Why are you not calling out Hamas and Hezbollah and Iran for fueling instability in Palestine,Tue Oct 24 15:04:41 +0000 2023,https://twitter.com/koloz/status/1716833094852841604
1527,Mohammed_Kapiel,Didn't know that every single person in Israel (Occupied Palestine)  knew at least one Palestinian.  Comes to show the lack of humanity from those not demanding the genocide stop.  #FreePalestineFormZionistOccupation  #FreePalestine  #Gaza_Genocide,Tue Oct 24 15:04:41 +0000 2023,https://twitter.com/Mohammed_Kapiel/status/1716833093817139475
1528,skilbanji,@Sholabaggio We should stop limiting the isreal/Palestine to October 7th event and we should also not view it from the lens of religion.Those Palestinians have been going through difficulties.i still don't understand how in this 21st century people can still be going through apartheid system,Tue Oct 24 15:04:41 +0000 2023,https://twitter.com/skilbanji/status/1716833093661937693
1530,artritchie,@truthlover44 @DrEliDavid @metpoliceuk Eh? Are you trying to say none of the free Palestine protesters are violent? And by the way. carpet bombing means flattening everything. Israel has left plenty of Gaza buildings standing. so you're militarily wrong there.,Tue Oct 24 15:04:41 +0000 2023,https://twitter.com/artritchie/status/1716833092080656612
1536,HumanAidAdvoc,Boycott companies complicit in Israel's illegal and violent occupation of Palestine!  Find out more on https://t.co/X4PoSL3864 https://t.co/JgVVR3r54d,Tue Oct 24 15:04:37 +0000 2023,https://twitter.com/HumanAidAdvoc/status/1716833077841068213
1537,LaneSystems,Palestine #crypto donation scams emerge amid Israel-Hamas war https://t.co/aUUrL8Cd4T  Scammers capitalising on horrific events with #fake fundraisers. #CyberCrime #CyberFraud #OnlineScam #Scam #Fraud #IsraelHamasWar #Cryptocurrency #CryptoScam,Tue Oct 24 15:04:37 +0000 2023,https://twitter.com/LaneSystems/status/1716833076440129582
1538,AdiAdil89,@DC_Draino Stop Gaza genocide 🇵🇸🇵🇸🕊️,Tue Oct 24 15:04:36 +0000 2023,https://twitter.com/AdiAdil89/status/1716833074888180194
1546,Cicerorian_,The best response anyone has given is “free Palestine”.   How does that work? What are you really asking for?   Are you asking that Israel leaves the current place they are “occupying”?,Tue Oct 24 15:04:33 +0000 2023,https://twitter.com/Cicerorian_/status/1716833062368182410
1550,H74ello5,الله اكبر 🚀💪 مشهد لصواريخ على تل أبيب  #Gaza #Israel #Hamas #Palestine #Rafah #Gaza_Genocide #IsraeliNewNazism #الهلال_مومباي  #الحرب_العالمية_الثالثة  #كتائب_القسام  #اعصار_تيج  #فلسطين_الان  #مستشفى_القدس https://t.co/38m9DxqyeR,Tue Oct 24 15:04:30 +0000 2023,https://twitter.com/H74ello5/status/1716833049453973874
1555,mustikaraman50,There is a massacre in Palestine fake human europe killer israel usa #terroristisrael #tererüstabd #terroreurope,Tue Oct 24 15:04:29 +0000 2023,https://twitter.com/mustikaraman50/status/1716833043820978639
1556,kyle_ferriter,@MatthewDownhour I don't know to what extent this is a driving factor but there are some people who just want to eliminate Palestine. including pushing out as many remaining Palestinians as they can. and know this will be harder with more international peacekeeping and humanitarian efforts.,Tue Oct 24 15:04:29 +0000 2023,https://twitter.com/kyle_ferriter/status/1716833042759884848
1559,aMjEd900,#Palestine #Gazagenocide #Gaza_Genocide #Gaza_under_attack #IsraelTerrorists #Gaza,Tue Oct 24 15:04:28 +0000 2023,https://twitter.com/aMjEd900/status/1716833037466632505
1560,tisomik,#Israel #Israele #Palestine #Palestina #misinformation,Tue Oct 24 15:04:27 +0000 2023,https://twitter.com/tisomik/status/1716833037215023388
1563,micks_11,All it takes for one to understand and empathize with Palestine and it's beautiful people is a brain and heart. which alot of people lack.,Tue Oct 24 15:04:22 +0000 2023,https://twitter.com/micks_11/status/1716833012586033362
1565,sokkari,@amnesty: Damning evidence of #WarCrimes as #Israeli attacks wipe out entire families in #Gaza  #Israel #France #Britain #Germany #Italy #USA #Gaza #GazaHospital #GazaAttack #GazaWar #Palestine #Israel #IsraelFightsBack #IsraelTerorrist #IsraelApartheid  https://t.co/wRbhQZSU1h,Tue Oct 24 15:04:20 +0000 2023,https://twitter.com/sokkari/status/1716833007393546246
1566,ferozwala,https://t.co/Sp1yjVqTzd  A released #Israeli captive was seen shaking hands with the resistance fighters that kept her captive. explaining that they were very good to her &amp  tended to all her needs.    #Palestine #Breaking #Gaza,Tue Oct 24 15:04:20 +0000 2023,https://twitter.com/ferozwala/status/1716833006298759447
1570,ReynoldsBrian26,@DrLoupis Guaranteed he do have a family member killed during the initial invasion by Palestine and hamas.,Tue Oct 24 15:04:18 +0000 2023,https://twitter.com/ReynoldsBrian26/status/1716832998891594132
1574,hataf_news,The ‘Devil’s Playground’ of Urban Combat That Israel Is Preparing to Enter  #Hamas #GazaUnderAttack #Palestine #Lebanon #Isreal #Gaza #Hezbollah #IsraelPalestineWar  https://t.co/j23fMHt2PK,Tue Oct 24 15:04:15 +0000 2023,https://twitter.com/hataf_news/status/1716832983326531647
